0.0, -991.0, -228.0, 86.0
0.004999936, -993.0, -230.0, 90.0
0.01, -991.0, -230.0, 86.0
0.015000064, -990.0, -229.0, 93.0
0.02, -987.0, -231.0, 99.0
0.024999936, -988.0, -231.0, 103.0
0.03, -988.0, -229.0, 105.0
0.035000064, -986.0, -229.0, 106.0
0.04, -985.0, -229.0, 113.0
0.044999936, -986.0, -230.0, 116.0
0.05, -987.0, -228.0, 119.0
0.055000064, -988.0, -228.0, 119.0
0.06, -988.0, -230.0, 117.0
0.064999936, -991.0, -230.0, 112.0
0.07, -992.0, -231.0, 114.0
0.075000064, -993.0, -231.0, 112.0
0.08, -992.0, -233.0, 113.0
0.084999936, -990.0, -234.0, 109.0
0.09, -989.0, -233.0, 112.0
0.095000064, -988.0, -234.0, 111.0
0.1, -988.0, -235.0, 112.0
0.104999936, -986.0, -235.0, 110.0
0.11, -986.0, -234.0, 107.0
0.115000064, -985.0, -232.0, 104.0
0.12, -986.0, -234.0, 96.0
0.124999936, -984.0, -233.0, 99.0
0.13, -982.0, -233.0, 97.0
0.135000064, -982.0, -230.0, 100.0
0.14, -984.0, -232.0, 105.0
0.144999936, -987.0, -233.0, 103.0
0.15, -991.0, -230.0, 109.0
0.155000064, -994.0, -233.0, 109.0
0.16, -994.0, -232.0, 110.0
0.164999936, -995.0, -234.0, 112.0
0.17, -996.0, -236.0, 113.0
0.175000078, -995.0, -236.0, 119.0
0.179944832, -999.0, -238.0, 116.0
0.1848896, -996.0, -240.0, 121.0
0.189834368, -996.0, -240.0, 126.0
0.194779136, -994.0, -239.0, 129.0
0.199723904, -995.0, -238.0, 132.0
0.204668672, -994.0, -237.0, 135.0
0.20961344, -993.0, -237.0, 137.0
0.214558208, -994.0, -238.0, 137.0
0.219502976, -995.0, -237.0, 132.0
0.224447744, -994.0, -237.0, 132.0
0.229392512, -994.0, -238.0, 129.0
0.23433728, -993.0, -238.0, 134.0
0.239282048, -994.0, -238.0, 135.0
0.244226816, -994.0, -239.0, 140.0
0.249171456, -996.0, -240.0, 135.0
0.254116224, -997.0, -240.0, 134.0
0.259060992, -995.0, -240.0, 129.0
0.26400576, -993.0, -239.0, 127.0
0.268950528, -993.0, -240.0, 130.0
0.273895296, -993.0, -239.0, 132.0
0.278840064, -989.0, -240.0, 130.0
0.283784832, -983.0, -239.0, 122.0
0.2887296, -980.0, -239.0, 119.0
0.293674368, -972.0, -240.0, 124.0
0.298619136, -956.0, -240.0, 129.0
0.303563904, -948.0, -238.0, 137.0
0.308508672, -943.0, -239.0, 152.0
0.31345344, -941.0, -238.0, 163.0
0.318398208, -943.0, -237.0, 163.0
0.323342976, -946.0, -237.0, 163.0
0.328287744, -953.0, -239.0, 160.0
0.333232512, -961.0, -238.0, 155.0
0.33817728, -970.0, -242.0, 147.0
0.343122048, -973.0, -246.0, 138.0
0.348066816, -973.0, -244.0, 134.0
0.353011556, -975.0, -247.0, 130.0
0.357954688, -971.0, -253.0, 130.0
0.362897792, -970.0, -247.0, 129.0
0.367840768, -969.0, -245.0, 129.0
0.372783872, -971.0, -242.0, 134.0
0.377726976, -974.0, -240.0, 133.0
0.38267008, -979.0, -238.0, 138.0
0.387613056, -980.0, -235.0, 135.0
0.39255616, -978.0, -233.0, 136.0
0.397499264, -977.0, -232.0, 134.0
0.402442368, -974.0, -233.0, 137.0
0.407385344, -970.0, -232.0, 139.0
0.412328448, -966.0, -233.0, 146.0
0.417271552, -963.0, -235.0, 147.0
0.422214528, -952.0, -237.0, 151.0
0.427157632, -952.0, -239.0, 155.0
0.432100736, -953.0, -242.0, 146.0
0.43704384, -961.0, -244.0, 138.0
0.441986816, -965.0, -248.0, 133.0
0.44692992, -971.0, -256.0, 130.0
0.451873024, -980.0, -255.0, 124.0
0.456816, -985.0, -260.0, 113.0
0.461759104, -975.0, -265.0, 113.0
0.466702208, -969.0, -265.0, 113.0
0.471645312, -974.0, -263.0, 116.0
0.476588288, -972.0, -260.0, 117.0
0.481531392, -972.0, -257.0, 127.0
0.486474496, -965.0, -257.0, 130.0
0.4914176, -964.0, -252.0, 135.0
0.496360576, -963.0, -250.0, 134.0
0.50130368, -969.0, -243.0, 136.0
0.506246784, -972.0, -240.0, 139.0
0.51118976, -975.0, -238.0, 139.0
0.516132864, -974.0, -237.0, 137.0
