0.0, 100.0
0.717, 101.0
1.765, 101.0
2.741, 101.0
3.715, 101.0
4.731, 100.0
5.779, 100.0
6.752, 100.0
7.766, 100.0
8.741, 100.0
9.715, 101.0
10.729, 103.0
11.757, 104.0
12.716, 104.0
13.745, 105.0
14.756, 106.0
15.754, 106.0
16.782, 105.0
17.741, 105.0
18.716, 105.0
19.741, 105.0
20.739, 105.0
21.715, 105.0
22.728, 106.0
23.74, 107.0
24.713, 107.0
25.728, 108.0
26.74, 108.0
27.751, 108.0
28.728, 107.0
29.74, 105.0
30.715, 104.0
31.765, 103.0
32.738, 103.0
33.713, 103.0
34.726, 103.0
35.74, 103.0
36.713, 103.0
37.726, 103.0
38.74, 103.0
39.714, 102.0
40.764, 101.0
41.739, 101.0
42.73, 100.0
43.728, 100.0
44.816, 99.0
45.728, 100.0
46.726, 100.0
47.738, 100.0
48.789, 101.0
49.729, 101.0
50.755, 102.0
51.713, 101.0
52.726, 100.0
53.792, 100.0
54.713, 99.0
55.763, 99.0
56.738, 100.0
57.713, 101.0
58.801, 102.0
59.739, 104.0
60.713, 105.0
61.727, 107.0
62.739, 109.0
63.752, 111.0
64.763, 113.0
65.738, 115.0
66.714, 117.0
67.726, 119.0
68.737, 119.0
69.714, 117.0
70.727, 113.0
71.74, 111.0
72.713, 110.0
73.725, 110.0
74.738, 109.0
75.727, 110.0
76.762, 110.0
77.738, 111.0
78.764, 112.0
79.727, 112.0
80.777, 113.0
81.764, 113.0
82.726, 114.0
83.738, 114.0
84.728, 115.0
85.725, 114.0
86.751, 114.0
87.712, 113.0
88.726, 113.0
89.787, 113.0
90.713, 113.0
91.725, 114.0
92.738, 113.0
93.712, 112.0
94.725, 112.0
95.776, 112.0
96.712, 112.0
97.772, 112.0
98.737, 113.0
99.713, 113.0
100.725, 110.0
101.738, 104.0
102.724, 90.0
103.724, 89.0
104.738, 90.0
105.714, 92.0
106.725, 98.0
107.774, 101.0
108.711, 105.0
109.724, 109.0
110.812, 112.0
111.712, 114.0
112.738, 116.0
113.775, 118.0
114.712, 120.0
115.739, 122.0
116.738, 124.0
117.762, 127.0
118.725, 129.0
119.737, 131.0
120.727, 133.0
121.725, 135.0
122.737, 136.0
123.763, 137.0
124.724, 138.0
125.736, 139.0
126.712, 140.0
127.724, 140.0
128.736, 140.0
129.711, 140.0
130.76, 139.0
131.735, 139.0
132.71, 140.0
133.733, 139.0
134.736, 137.0
135.749, 136.0
136.736, 134.0
137.736, 133.0
138.711, 131.0
139.723, 131.0
140.735, 131.0
141.726, 131.0
142.723, 132.0
143.736, 134.0
144.749, 135.0
145.724, 135.0
146.775, 135.0
147.712, 134.0
148.74, 134.0
149.749, 134.0
150.711, 135.0
151.738, 135.0
152.737, 136.0
153.725, 135.0
154.736, 137.0
155.736, 137.0
156.711, 138.0
157.723, 139.0
158.736, 139.0
159.725, 140.0
160.76, 141.0
161.736, 141.0
162.839, 142.0
163.76, 143.0
164.736, 144.0
165.711, 145.0
166.725, 146.0
167.736, 146.0
168.71, 146.0
169.725, 147.0
170.773, 147.0
171.711, 147.0
172.722, 147.0
173.735, 147.0
174.71, 147.0
175.723, 147.0
176.735, 147.0
177.71, 147.0
178.723, 147.0
179.772, 146.0
180.71, 146.0
181.722, 146.0
182.735, 146.0
183.723, 145.0
184.724, 145.0
185.735, 145.0
186.711, 145.0
187.722, 144.0
188.785, 144.0
189.711, 144.0
190.722, 144.0
191.773, 143.0
192.71, 141.0
193.737, 140.0
194.734, 139.0
195.71, 137.0
196.774, 136.0
197.773, 136.0
198.709, 136.0
199.722, 136.0
200.735, 135.0
201.724, 136.0
202.723, 136.0
203.735, 136.0
204.709, 137.0
205.722, 138.0
206.771, 139.0
207.709, 139.0
208.722, 141.0
209.734, 141.0
210.71, 143.0
211.721, 144.0
212.772, 145.0
213.709, 145.0
214.723, 146.0
215.734, 147.0
216.759, 148.0
217.722, 148.0
218.734, 148.0
219.712, 148.0
220.721, 148.0
221.748, 148.0
222.759, 148.0
223.723, 148.0
224.732, 148.0
225.747, 148.0
226.722, 148.0
227.748, 147.0
228.71, 148.0
229.733, 147.0
230.734, 147.0
231.709, 146.0
232.773, 146.0
233.733, 145.0
234.708, 145.0
235.774, 145.0
236.772, 145.0
237.709, 145.0
238.721, 144.0
239.733, 143.0
240.721, 141.0
241.721, 138.0
242.734, 137.0
243.708, 137.0
244.721, 137.0
245.77, 137.0
246.708, 138.0
247.721, 138.0
248.747, 140.0
249.708, 140.0
250.722, 141.0
251.733, 143.0
252.723, 144.0
253.721, 145.0
254.733, 146.0
255.785, 148.0
256.721, 148.0
257.732, 149.0
258.722, 150.0
259.721, 151.0
260.733, 151.0
261.795, 152.0
262.72, 152.0
263.733, 152.0
264.708, 152.0
265.72, 152.0
