0.0, 348.0, -903.0, 253.0
0.01923072, 343.0, -917.0, 236.0
0.038461568, 332.0, -920.0, 251.0
0.057692288, 307.0, -922.0, 257.0
0.076923136, 318.0, -926.0, 248.0
0.096153856, 315.0, -950.0, 250.0
0.115384576, 299.0, -947.0, 239.0
0.134615424, 322.0, -955.0, 244.0
0.153846144, 320.0, -930.0, 219.0
0.173076864, 315.0, -907.0, 229.0
0.192307712, 306.0, -890.0, 241.0
0.211538432, 291.0, -895.0, 242.0
0.23076928, 307.0, -903.0, 257.0
0.25, 309.0, -900.0, 281.0
0.26923072, 287.0, -901.0, 276.0
0.288461568, 283.0, -922.0, 277.0
0.307692288, 305.0, -941.0, 293.0
0.326923136, 323.0, -941.0, 298.0
0.346153856, 330.0, -927.0, 264.0
0.365384576, 301.0, -925.0, 276.0
0.384615424, 284.0, -920.0, 272.0
0.403846144, 270.0, -916.0, 243.0
0.423076864, 290.0, -882.0, 265.0
0.442307712, 312.0, -896.0, 244.0
0.461538432, 309.0, -886.0, 272.0
0.48076928, 281.0, -896.0, 254.0
0.5, 258.0, -898.0, 230.0
0.51923072, 247.0, -921.0, 281.0
0.538461568, 249.0, -931.0, 292.0
0.557692288, 271.0, -936.0, 305.0
0.576923136, 291.0, -938.0, 249.0
0.596153856, 313.0, -953.0, 249.0
0.615384576, 309.0, -936.0, 245.0
0.634615424, 280.0, -929.0, 324.0
0.653846144, 291.0, -950.0, 282.0
0.673076864, 281.0, -956.0, 266.0
0.692307712, 260.0, -943.0, 267.0
0.711538432, 289.0, -934.0, 256.0
0.73076928, 266.0, -936.0, 267.0
0.75, 281.0, -948.0, 252.0
0.76923072, 273.0, -933.0, 252.0
0.788461568, 281.0, -907.0, 272.0
0.807692288, 286.0, -917.0, 267.0
0.826923136, 284.0, -919.0, 249.0
0.846153856, 255.0, -948.0, 252.0
0.865384576, 280.0, -927.0, 271.0
0.884615424, 294.0, -919.0, 268.0
0.903846144, 289.0, -908.0, 267.0
0.923076864, 257.0, -921.0, 251.0
0.942307712, 261.0, -910.0, 262.0
0.961538432, 275.0, -932.0, 248.0
0.98076928, 267.0, -911.0, 272.0
1.0, 287.0, -921.0, 266.0
1.01923072, 256.0, -919.0, 271.0
1.038461568, 277.0, -911.0, 264.0
1.057692288, 291.0, -917.0, 266.0
1.076923136, 284.0, -919.0, 257.0
1.096153856, 284.0, -921.0, 265.0
1.115384576, 283.0, -925.0, 266.0
1.134615424, 291.0, -928.0, 241.0
1.153846144, 298.0, -940.0, 236.0
1.173076864, 260.0, -944.0, 249.0
1.192307712, 270.0, -938.0, 250.0
1.211538432, 267.0, -916.0, 253.0
1.23076928, 278.0, -940.0, 252.0
1.25, 283.0, -958.0, 223.0
1.26923072, 284.0, -928.0, 278.0
1.288461568, 280.0, -913.0, 266.0
1.307692288, 279.0, -931.0, 255.0
1.326923136, 285.0, -940.0, 258.0
1.346153856, 281.0, -927.0, 257.0
1.365384576, 262.0, -924.0, 231.0
1.384615465, 253.0, -919.0, 229.0
1.403878912, 293.0, -923.0, 247.0
1.4231424, 286.0, -928.0, 239.0
1.442405888, 260.0, -921.0, 232.0
1.461669376, 275.0, -915.0, 239.0
1.480932864, 274.0, -923.0, 248.0
1.500196352, 284.0, -923.0, 248.0
1.51945984, 294.0, -929.0, 249.0
1.538723328, 245.0, -925.0, 234.0
1.557986944, 275.0, -913.0, 247.0
1.577250432, 267.0, -928.0, 227.0
1.59651392, 270.0, -917.0, 235.0
1.615777408, 277.0, -918.0, 249.0
1.635040896, 262.0, -909.0, 238.0
1.654304384, 256.0, -942.0, 240.0
1.673567872, 276.0, -919.0, 238.0
1.69283136, 272.0, -937.0, 228.0
1.712094848, 280.0, -932.0, 258.0
1.731358336, 287.0, -936.0, 250.0
1.750621824, 270.0, -938.0, 243.0
1.769885312, 261.0, -931.0, 231.0
1.7891488, 283.0, -943.0, 254.0
1.808412288, 291.0, -934.0, 243.0
1.827675776, 273.0, -947.0, 255.0
1.846939392, 252.0, -933.0, 223.0
1.86620288, 282.0, -933.0, 256.0
1.885466368, 293.0, -928.0, 233.0
1.904729856, 257.0, -946.0, 246.0
1.923993344, 260.0, -933.0, 229.0
1.943256832, 276.0, -932.0, 235.0
1.96252032, 266.0, -941.0, 223.0
1.981783808, 267.0, -931.0, 241.0
2.001047296, 260.0, -938.0, 216.0
2.020310784, 273.0, -941.0, 227.0
2.039574272, 260.0, -928.0, 218.0
2.05883776, 268.0, -928.0, 240.0
2.078101248, 272.0, -926.0, 243.0
2.097364736, 266.0, -933.0, 217.0
2.116628352, 254.0, -933.0, 221.0
2.13589184, 256.0, -932.0, 210.0
2.155155328, 270.0, -938.0, 217.0
2.174418816, 281.0, -919.0, 229.0
2.193682304, 282.0, -934.0, 234.0
2.212945792, 261.0, -935.0, 212.0
2.23220928, 266.0, -939.0, 229.0
2.251472768, 271.0, -928.0, 216.0
2.270736256, 255.0, -925.0, 232.0
2.289999744, 258.0, -923.0, 224.0
2.309263232, 280.0, -941.0, 217.0
2.32852672, 255.0, -932.0, 216.0
2.347790208, 261.0, -918.0, 227.0
2.367053696, 257.0, -932.0, 222.0
2.386317184, 261.0, -920.0, 205.0
2.4055808, 272.0, -928.0, 210.0
2.424844288, 253.0, -925.0, 205.0
2.444107776, 260.0, -918.0, 249.0
2.463371264, 280.0, -911.0, 238.0
2.482634752, 276.0, -948.0, 214.0
2.50189824, 268.0, -956.0, 231.0
2.521161728, 271.0, -927.0, 230.0
2.540425216, 286.0, -918.0, 242.0
2.559688704, 277.0, -937.0, 236.0
2.578952192, 257.0, -946.0, 209.0
2.59821568, 268.0, -938.0, 229.0
2.617479168, 252.0, -927.0, 243.0
2.636742656, 272.0, -933.0, 237.0
2.656006144, 299.0, -932.0, 233.0
2.675269632, 265.0, -918.0, 229.0
2.694533248, 265.0, -911.0, 247.0
2.713796736, 271.0, -934.0, 240.0
2.733060224, 278.0, -928.0, 235.0
2.752323712, 274.0, -926.0, 248.0
2.7715872, 278.0, -923.0, 246.0
2.790850688, 280.0, -939.0, 250.0
2.810114176, 287.0, -936.0, 247.0
2.829377664, 279.0, -931.0, 249.0
2.848641152, 274.0, -930.0, 257.0
2.867904708, 301.0, -928.0, 252.0
2.887168384, 290.0, -948.0, 261.0
2.906432, 295.0, -944.0, 248.0
2.925695488, 292.0, -940.0, 257.0
2.944959104, 282.0, -928.0, 248.0
2.96422272, 283.0, -933.0, 262.0
2.983486336, 300.0, -942.0, 245.0
3.002749824, 277.0, -932.0, 249.0
3.02201344, 292.0, -907.0, 253.0
3.041277056, 289.0, -920.0, 244.0
3.060540544, 273.0, -913.0, 260.0
3.07980416, 276.0, -918.0, 250.0
3.099067776, 270.0, -926.0, 252.0
3.118331392, 295.0, -921.0, 258.0
3.13759488, 296.0, -933.0, 242.0
3.156858496, 299.0, -930.0, 261.0
3.176122112, 299.0, -919.0, 250.0
3.1953856, 290.0, -921.0, 232.0
3.214649216, 294.0, -918.0, 262.0
3.233912832, 282.0, -925.0, 264.0
3.253176448, 293.0, -925.0, 269.0
3.272439936, 303.0, -919.0, 263.0
3.291703552, 279.0, -919.0, 267.0
3.310967168, 308.0, -910.0, 278.0
3.330230656, 304.0, -923.0, 245.0
3.349494272, 272.0, -925.0, 239.0
3.368757888, 269.0, -919.0, 260.0
3.388021504, 289.0, -918.0, 254.0
3.407284992, 292.0, -922.0, 246.0
3.426548608, 275.0, -927.0, 249.0
3.445812224, 279.0, -922.0, 246.0
3.465075712, 279.0, -926.0, 240.0
3.484339328, 303.0, -915.0, 259.0
3.503602944, 301.0, -930.0, 249.0
3.52286656, 290.0, -923.0, 262.0
3.542130048, 281.0, -918.0, 248.0
3.561393664, 267.0, -921.0, 264.0
3.58065728, 278.0, -917.0, 256.0
3.599920768, 282.0, -918.0, 245.0
3.619184384, 293.0, -914.0, 256.0
3.638448, 270.0, -928.0, 246.0
3.657711616, 276.0, -920.0, 251.0
3.676975104, 295.0, -922.0, 272.0
3.69623872, 302.0, -919.0, 261.0
3.715502336, 276.0, -926.0, 243.0
3.734765824, 283.0, -917.0, 278.0
3.75402944, 291.0, -924.0, 259.0
3.773293056, 274.0, -932.0, 263.0
3.792556544, 288.0, -923.0, 258.0
3.81182016, 279.0, -924.0, 267.0
3.831083776, 265.0, -912.0, 253.0
3.850347392, 284.0, -935.0, 255.0
3.86961088, 302.0, -923.0, 255.0
3.888874496, 297.0, -925.0, 270.0
3.908138112, 289.0, -922.0, 252.0
3.9274016, 271.0, -930.0, 273.0
3.946665216, 271.0, -927.0, 245.0
3.965928832, 280.0, -922.0, 264.0
3.985192448, 273.0, -917.0, 257.0
4.004455936, 285.0, -922.0, 250.0
4.023719552, 276.0, -931.0, 257.0
4.042983168, 287.0, -927.0, 264.0
4.062246656, 303.0, -926.0, 253.0
4.081510272, 280.0, -927.0, 262.0
4.100773888, 286.0, -927.0, 276.0
4.120037504, 297.0, -923.0, 266.0
4.139300992, 268.0, -932.0, 251.0
4.158564608, 283.0, -924.0, 253.0
4.177828224, 301.0, -927.0, 255.0
4.197091712, 298.0, -933.0, 272.0
4.216355328, 286.0, -921.0, 269.0
4.235618944, 286.0, -926.0, 250.0
4.25488256, 284.0, -918.0, 249.0
4.274146048, 285.0, -920.0, 277.0
4.293409664, 287.0, -919.0, 247.0
4.31267328, 283.0, -916.0, 268.0
4.331936768, 298.0, -915.0, 251.0
4.351200384, 282.0, -913.0, 255.0
4.370464, 291.0, -919.0, 262.0
4.389727616, 283.0, -923.0, 257.0
4.408991104, 277.0, -917.0, 256.0
4.42825472, 286.0, -927.0, 245.0
4.447518336, 302.0, -913.0, 259.0
4.466781824, 273.0, -920.0, 241.0
4.486045362, 280.0, -918.0, 249.0
4.505311488, 287.0, -922.0, 244.0
4.524577664, 288.0, -921.0, 258.0
4.543843712, 283.0, -928.0, 250.0
4.563109888, 301.0, -923.0, 259.0
4.582376064, 278.0, -925.0, 260.0
4.60164224, 283.0, -909.0, 267.0
4.620908288, 286.0, -934.0, 243.0
4.640174464, 282.0, -934.0, 256.0
4.65944064, 283.0, -924.0, 254.0
4.678706816, 289.0, -922.0, 249.0
4.697972864, 287.0, -920.0, 252.0
4.71723904, 289.0, -923.0, 249.0
4.736505216, 289.0, -924.0, 276.0
4.755771264, 293.0, -915.0, 238.0
4.77503744, 278.0, -931.0, 250.0
4.794303616, 274.0, -916.0, 258.0
4.813569792, 300.0, -916.0, 259.0
4.83283584, 276.0, -918.0, 263.0
4.852102016, 297.0, -920.0, 270.0
4.871368192, 303.0, -933.0, 263.0
4.89063424, 277.0, -927.0, 265.0
4.909900416, 295.0, -920.0, 262.0
4.929166592, 292.0, -922.0, 253.0
4.948432768, 296.0, -916.0, 268.0
4.967698816, 281.0, -934.0, 254.0
4.986964992, 285.0, -920.0, 266.0
5.006231168, 292.0, -920.0, 272.0
5.025497344, 275.0, -919.0, 265.0
5.044763392, 292.0, -922.0, 257.0
5.064029568, 290.0, -915.0, 253.0
5.083295744, 284.0, -923.0, 246.0
5.102561792, 283.0, -905.0, 280.0
