1.785225153415E12, 0.0, 0.0
1.785225153924E12, 0.0, 0.0
1.785225154375E12, 0.0, 0.0
1.785225154899E12, 0.0, 0.0
1.785225155424E12, 0.0, 0.0
1.785225155949E12, 0.0, 0.0
1.785225156473E12, 0.0, 0.0
1.785225156924E12, 0.0, 0.0
1.785225157374E12, 0.0, 0.0
1.785225157901E12, 0.0, 0.0
1.785225158424E12, 0.0, 0.0
1.785225158875E12, 0.0, 0.0
1.7852251594E12, 0.0, 0.0
1.785225159924E12, 0.0, 0.0
1.785225160375E12, 0.0, 0.0
1.7852251609E12, 0.0, 0.0
1.785225161423E12, 0.0, 0.0
1.785225161873E12, 0.0, 0.0
1.785225162474E12, 0.0, 0.0
1.785225162924E12, 0.0, 0.0
1.785225163374E12, 0.0, 0.0
1.785225163901E12, 0.0, 0.0
1.785225164424E12, 0.0, 0.0
1.785225164874E12, 0.0, 0.0
1.785225165399E12, 0.0, 0.0
1.785225165924E12, 0.0, 0.0
1.785225166374E12, 0.0, 0.0
1.785225166898E12, 0.0, 0.0
1.785225167424E12, 0.0, 0.0
1.785225167874E12, 0.0, 0.0
1.785225168398E12, 0.0, 0.0
1.785225168923E12, 0.0, 0.0
1.785225169374E12, 0.0, 0.0
1.785225169899E12, 0.0, 0.0
1.785225170424E12, 0.0, 0.0
1.785225170948E12, 0.0, 0.0
1.785225171399E12, 0.0, 0.0
1.785225171924E12, 0.48, 0.7000000000000001
1.785225172448E12, 0.9400000000000001, 1.5
1.785225172899E12, 1.44, 2.5
1.785225173424E12, 1.9100000000000001, 3.3000000000000003
1.785225173949E12, 2.45, 4.3
1.785225174398E12, 2.95, 5.5
1.785225174924E12, 3.47, 6.6000000000000005
1.785225175448E12, 3.94, 7.7
1.7852251759E12, 4.46, 8.9
1.785225176435E12, 4.96, 10.3
1.785225176948E12, 5.45, 11.600000000000001
1.785225177399E12, 5.96, 12.9
1.785225177924E12, 6.47, 14.3
1.785225178448E12, 6.96, 15.8
1.785225178898E12, 7.45, 17.1
1.785225179423E12, 7.97, 18.5
1.785225179948E12, 8.46, 20.0
1.785225180398E12, 8.97, 21.5
1.785225180923E12, 9.46, 22.900000000000002
1.785225181448E12, 9.96, 24.3
1.785225181899E12, 10.46, 25.8
1.785225182498E12, 10.96, 27.400000000000002
1.785225182948E12, 11.46, 28.8
1.785225183398E12, 11.97, 30.3
1.785225183936E12, 12.47, 31.8
1.785225184448E12, 12.950000000000001, 33.300000000000004
1.785225184898E12, 13.46, 34.7
1.785225185423E12, 13.96, 36.2
1.785225185948E12, 14.450000000000001, 37.7
1.785225186398E12, 14.96, 39.300000000000004
1.785225186998E12, 15.450000000000001, 40.7
1.785225187448E12, 15.96, 42.2
1.785225187898E12, 16.46, 43.800000000000004
1.785225188423E12, 16.97, 45.300000000000004
1.785225188948E12, 17.45, 46.7
1.785225189399E12, 17.96, 48.300000000000004
1.785225189923E12, 18.47, 49.900000000000006
1.785225190448E12, 18.96, 51.400000000000006
1.785225190899E12, 19.46, 52.800000000000004
1.785225191499E12, 19.96, 54.400000000000006
1.785225191948E12, 20.46, 56.0
1.785225192398E12, 20.95, 57.5
1.785225192924E12, 21.46, 58.900000000000006
1.785225193448E12, 21.96, 60.5
1.785225193898E12, 22.46, 62.1
1.785225194423E12, 22.95, 63.5
1.785225194948E12, 23.45, 65.0
1.785225195398E12, 23.97, 66.7
1.785225195999E12, 24.47, 68.3
1.785225196448E12, 24.97, 69.8
1.785225196898E12, 25.47, 71.3
1.785225197436E12, 25.97, 73.0
1.785225197949E12, 26.47, 74.60000000000001
1.785225198398E12, 26.97, 76.10000000000001
1.785225198923E12, 27.47, 77.7
1.785225199448E12, 27.96, 79.4
1.785225199898E12, 28.47, 81.0
1.785225200498E12, 28.96, 82.60000000000001
1.785225200948E12, 29.46, 84.2
1.785225201398E12, 29.97, 85.9
1.785225201923E12, 30.47, 87.5
1.785225202448E12, 30.96, 89.0
1.785225202897E12, 31.46, 90.7
1.785225203423E12, 31.96, 92.4
1.785225203948E12, 32.46, 94.0
1.785225204398E12, 32.95, 95.5
1.785225204922E12, 33.47, 97.2
1.78522520545E12, 33.96, 98.80000000000001
1.785225205898E12, 34.47, 100.4
1.785225206424E12, 34.95, 101.9
1.785225206948E12, 35.46, 103.30000000000001
1.785225207398E12, 35.97, 104.80000000000001
1.785225207922E12, 36.44, 106.10000000000001
1.785225208448E12, 36.97, 107.5
1.785225208898E12, 37.45, 108.7
1.785225209423E12, 37.96, 110.0
1.785225209948E12, 38.46, 111.10000000000001
1.785225210397E12, 38.94, 112.2
1.785225210923E12, 39.45, 113.4
1.785225211449E12, 39.93, 114.4
1.785225211897E12, 40.43, 115.4
1.785225212423E12, 40.95, 116.5
1.785225212947E12, 41.45, 117.4
1.785225213397E12, 41.86, 118.2
1.785225213922E12, 41.86, 118.2
1.785225214448E12, 41.86, 118.2
1.785225214897E12, 41.86, 118.2
1.785225215498E12, 41.86, 118.2
1.785225215947E12, 41.86, 118.2
1.785225216398E12, 41.86, 118.2
1.785225216922E12, 41.86, 118.2
1.785225217447E12, 41.86, 118.2
1.785225217898E12, 41.86, 118.2
1.785225218423E12, 41.86, 118.2
1.785225218947E12, 41.86, 118.2
1.785225219397E12, 41.86, 118.2
1.785225219997E12, 41.86, 118.2
1.785225220448E12, 41.86, 118.2
1.785225220898E12, 41.86, 118.2
1.785225221422E12, 41.86, 118.2
1.785225221947E12, 41.86, 118.2
1.785225222397E12, 41.86, 118.2
1.785225222922E12, 41.86, 118.2
1.785225223448E12, 41.86, 118.2
1.785225223898E12, 41.86, 118.2
1.785225224499E12, 41.86, 118.2
1.785225224947E12, 41.86, 118.2
1.785225225398E12, 41.86, 118.2
1.785225225922E12, 41.86, 118.2
1.785225226447E12, 41.86, 118.2
1.785225226897E12, 41.86, 118.2
1.785225227423E12, 41.86, 118.2
1.785225227947E12, 41.86, 118.2
1.785225228398E12, 41.86, 118.2
1.785225228998E12, 41.86, 118.2
1.785225229448E12, 41.86, 118.2
1.785225229972E12, 41.86, 118.2
1.785225230422E12, 41.86, 118.2
1.785225230946E12, 41.86, 118.2
1.785225231396E12, 41.86, 118.2
1.785225231922E12, 41.86, 118.2
1.785225232447E12, 41.86, 118.2
1.785225232897E12, 41.86, 118.2
1.785225233572E12, 41.86, 118.2
1.785225233948E12, 41.86, 118.2
1.785225234397E12, 41.86, 118.2
1.785225234923E12, 41.86, 118.2
1.785225235447E12, 41.86, 118.2
1.785225235898E12, 41.86, 118.2
1.785225236422E12, 41.86, 118.2
1.785225237021E12, 41.86, 118.2
1.785225237472E12, 41.86, 118.2
