1.785225170798E12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.785225172524E12, 1.03, 1.7000000000000002, 0.65, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.0
1.7852251735E12, 2.0, 3.5, 0.65, 0.0, 0.88, 1.5, 0.0, 0.0, 0.0, 1.0
1.785225174548E12, 3.09, 5.800000000000001, 1.0, 1.08, 0.88, 4.0, 73.10000000000001, 49.300000000000004, 42.6, 2.0
1.785225175599E12, 4.15, 8.1, 1.0, 1.08, 0.97, 4.0, 73.10000000000001, 49.300000000000004, 42.6, 2.0
1.785225176348E12, 4.93, 10.200000000000001, 0.88, 0.72, 0.97, 4.3, 65.3, 44.1, 66.10000000000001, 3.0
1.785225177474E12, 6.04, 13.100000000000001, 0.88, 0.72, 0.99, 4.3, 65.3, 44.1, 66.10000000000001, 3.0
1.785225178223E12, 6.7700000000000005, 15.200000000000001, 0.88, 0.67, 0.99, 5.01, 66.60000000000001, 41.900000000000006, 103.60000000000001, 4.0
1.785225179426E12, 7.97, 18.5, 0.88, 0.67, 1.06, 5.01, 66.60000000000001, 41.900000000000006, 103.60000000000001, 4.0
1.785225180098E12, 8.620000000000001, 20.5, 0.85, 0.62, 1.06, 5.29, 69.10000000000001, 41.900000000000006, 120.9, 5.0
1.785225181373E12, 9.89, 24.1, 0.85, 0.62, 1.1500000000000001, 5.29, 69.10000000000001, 41.900000000000006, 120.9, 5.0
1.785225182048E12, 10.6, 26.3, 0.88, 0.63, 1.1500000000000001, 5.7, 68.9, 44.7, 135.70000000000002, 6.0
1.785225183248E12, 11.78, 29.700000000000003, 0.88, 0.63, 1.1, 5.7, 68.9, 44.7, 135.70000000000002, 6.0
1.785225183925E12, 12.42, 31.700000000000003, 0.8200000000000001, 0.5700000000000001, 1.1, 5.49, 63.1, 38.7, 136.5, 7.0
1.785225185123E12, 13.63, 35.2, 0.8200000000000001, 0.5700000000000001, 1.11, 5.49, 63.1, 38.7, 136.5, 7.0
1.785225185722E12, 14.3, 37.2, 0.85, 0.6, 1.11, 5.55, 67.0, 41.400000000000006, 136.4, 8.0
1.785225187002E12, 15.5, 40.800000000000004, 0.85, 0.6, 1.1, 5.55, 67.0, 41.400000000000006, 136.4, 8.0
1.785225187673E12, 16.22, 43.0, 0.9400000000000001, 0.66, 1.1, 5.7700000000000005, 68.3, 41.7, 145.5, 9.0
1.785225189023E12, 17.45, 46.7, 0.9400000000000001, 0.66, 1.1300000000000001, 5.7700000000000005, 68.3, 41.7, 145.5, 9.0
1.785225189548E12, 18.09, 48.7, 0.8200000000000001, 0.56, 1.1300000000000001, 5.62, 79.7, 47.300000000000004, 145.0, 10.0
1.785225190823E12, 19.34, 52.5, 0.8200000000000001, 0.56, 1.16, 5.62, 79.7, 47.300000000000004, 145.0, 10.0
1.785225191574E12, 20.0, 54.6, 0.85, 0.58, 1.16, 5.83, 67.2, 45.300000000000004, 152.9, 11.0
1.785225192773E12, 21.34, 58.6, 0.85, 0.58, 1.26, 5.83, 67.2, 45.300000000000004, 152.9, 11.0
1.785225193523E12, 22.03, 60.7, 0.88, 0.61, 1.26, 6.19, 66.4, 40.7, 161.9, 12.0
1.785225194798E12, 23.31, 64.60000000000001, 0.88, 0.61, 1.2, 6.19, 66.4, 40.7, 161.9, 12.0
1.785225195473E12, 23.990000000000002, 66.7, 0.91, 0.62, 1.2, 6.05, 85.10000000000001, 51.300000000000004, 157.5, 13.0
1.785225196673E12, 25.21, 70.5, 0.91, 0.62, 1.09, 6.05, 85.10000000000001, 51.300000000000004, 157.5, 13.0
1.785225197424E12, 25.91, 72.8, 0.9400000000000001, 0.6, 1.09, 5.89, 80.5, 49.800000000000004, 162.10000000000002, 14.0
1.785225198623E12, 27.150000000000002, 76.7, 0.9400000000000001, 0.6, 1.12, 5.89, 80.5, 49.800000000000004, 162.10000000000002, 14.0
