1.785225170799E12, 0.0, 0.0
1.785225172525E12, 1.03, 345.0
1.785225174549E12, 3.09, 371.0
1.785225176349E12, 4.93, 424.0
1.785225178299E12, 6.7700000000000005, 493.0
1.785225180099E12, 8.620000000000001, 525.0
1.785225182049E12, 10.6, 539.0
1.785225183926E12, 12.42, 555.0
1.785225185798E12, 14.3, 550.0
1.785225187674E12, 16.22, 560.0
1.785225189549E12, 18.09, 569.0
1.785225191575E12, 20.0, 576.0
1.785225193524E12, 22.03, 575.0
1.785225195474E12, 23.990000000000002, 573.0
1.785225197424E12, 25.91, 597.0
1.785225199299E12, 27.82, 616.0
1.785225201249E12, 29.740000000000002, 630.0
1.785225203048E12, 31.62, 630.0
1.785225204998E12, 33.56, 628.0
1.785225207099E12, 35.65, 582.0
1.785225207404E12, 35.97, 526.0
1.785225281048E12, 43.480000000000004, 319.0
1.785225319296E12, 51.74, 317.0
1.785225320871E12, 53.45, 360.0
1.785225323048E12, 55.63, 450.0
1.785225325596E12, 58.14, 536.0
1.785225328148E12, 60.68, 576.0
1.785225330772E12, 63.39, 578.0
1.785225333696E12, 66.32000000000001, 559.0
1.785225336847E12, 69.42, 533.0
1.785225339621E12, 72.10000000000001, 534.0
1.785225342321E12, 74.93, 549.0
1.785225345621E12, 78.18, 544.0
1.785225349071E12, 81.55, 536.0
1.785225351772E12, 84.4, 547.0
1.785225353496E12, 86.11, 511.0
1.785225356571E12, 89.15, 443.0
1.785225357622E12, 90.18, 564.0
1.785225358521E12, 91.11, 642.0
1.785225359572E12, 92.14, 657.0
1.785225360769E12, 93.25, 668.0
1.785225361819E12, 94.37, 663.0
1.785225362945E12, 95.51, 657.0
1.785225364371E12, 96.87, 650.0
1.785225365571E12, 98.17, 654.0
1.78522536692E12, 99.42, 657.0
1.785225368046E12, 100.66, 662.0
1.785225369322E12, 101.94, 664.0
1.785225370596E12, 103.21000000000001, 664.0
1.785225374344E12, 106.88, 564.0
1.785225375921E12, 108.52, 565.0
1.785225378246E12, 110.81, 578.0
1.785225380197E12, 112.8, 658.0
1.78522538237E12, 114.86, 683.0
1.785225384695E12, 117.25, 643.0
1.785225386871E12, 119.43, 616.0
1.785225389345E12, 121.94, 595.0
1.785225392121E12, 124.68, 576.0
1.785225394746E12, 127.31, 565.0
1.785225396395E12, 128.98, 746.0
1.78522539812E12, 130.67000000000002, 812.0
1.785225399771E12, 132.39000000000001, 846.0
1.785225401644E12, 134.19, 839.0
1.785225403371E12, 135.97, 835.0
1.785225405171E12, 137.77, 826.0
1.785225406972E12, 139.58, 810.0
1.785225408846E12, 141.41, 795.0
1.78522541072E12, 143.26, 773.0
1.78522541252E12, 145.06, 778.0
1.785225414245E12, 146.81, 779.0
1.785225416045E12, 148.6, 772.0
1.78522541792E12, 150.52, 768.0
1.78522542002E12, 152.58, 761.0
1.785225421895E12, 154.47, 754.0
1.78522542392E12, 156.54, 685.0
1.78522542602E12, 158.51, 623.0
1.785225428045E12, 160.64000000000001, 621.0
1.785225429921E12, 162.51, 835.0
1.78522543187E12, 164.39000000000001, 906.0
1.78522543382E12, 166.4, 904.0
1.785225435845E12, 168.46, 872.0
1.785225437945E12, 170.56, 844.0
